color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,real_domestic_gross,real_budget
Color,Jake Kasdan,286.0,97.0,52.0,384.0,John Michael Higgins,3000.0,100292856.0,False,Justin Timberlake,Bad Teacher ,160418.0,5547.0,Phyllis Smith,0.0,boob job|breast enlargement|breast surgery|cheating on a test|ejaculation,http://www.imdb.com/title/tt1284575/?ref_=fn_tt_tt_1,296.0,English,USA,R,20000000.0,2011.0,957.0,5.7,1.85,16000,130485179.41610835,26020832.314538606
Color,Harold Becker,43.0,113.0,17.0,551.0,Michael O'Neill,14000.0,58571513.0,False,Al Pacino,Sea of Love ,30213.0,15914.0,Ellen Barkin,1.0,detective|love|single|suspect|title from song,http://www.imdb.com/title/tt0098273/?ref_=fn_tt_tt_1,112.0,English,USA,R,19000000.0,1989.0,599.0,6.8,1.85,0,138235855.94366935,44842298.38709677
Color,Mark Rosman,69.0,95.0,15.0,528.0,Lin Shaye,1000.0,51431160.0,False,Dan Byrd,A Cinderella Story ,62861.0,3092.0,Julie Gonzalo,2.0,cinderella story|correspondence|evil step mother|female protagonist|teenage girl,http://www.imdb.com/title/tt0356470/?ref_=fn_tt_tt_1,232.0,English,USA,PG,20000000.0,2004.0,852.0,5.9,1.85,0,79680180.67654844,30985177.34250926
Color,Wes Craven,242.0,103.0,0.0,157.0,W. Earl Brown,611.0,103001286.0,False,David Arquette,Scream ,222018.0,1212.0,Roger Jackson,0.0,mask|mystery killer|slasher|teenage girl|telephone,http://www.imdb.com/title/tt0117571/?ref_=fn_tt_tt_1,869.0,English,USA,R,15000000.0,1996.0,422.0,7.2,2.35,11000,192121359.81089863,27978489.48374761
Color,Steve Beck,149.0,91.0,17.0,670.0,Embeth Davidtz,1000.0,41867960.0,False,Shannon Elizabeth,Thir13en Ghosts ,65512.0,3023.0,F. Murray Abraham,0.0,collector|ghost|ghost hunter|glass house|machine,http://www.imdb.com/title/tt0245674/?ref_=fn_tt_tt_1,478.0,English,USA,R,20000000.0,2001.0,795.0,5.5,1.33,0,69186153.77639751,33049689.440993786
Color,Stanley Kubrick,253.0,146.0,0.0,413.0,Shelley Duvall,888.0,unknown,False,Scatman Crothers,The Shining ,610333.0,2560.0,Joe Turkel,0.0,breaking down a door|haunted hotel|identical twins|labyrinth|twin sisters,http://www.imdb.com/title/tt0081505/?ref_=fn_tt_tt_1,1320.0,English,USA,R,19000000.0,1980.0,629.0,8.4,1.37,37000,0.0,67481128.64077668
Color,Robert Zemeckis,198.0,116.0,0.0,459.0,Thomas F. Wilson,1000.0,210609762.0,False,Lea Thompson,Back to the Future ,732212.0,3230.0,J.J. Cohen,0.0,clock tower|delorean|future|time travel|time travel comedy,http://www.imdb.com/title/tt0088763/?ref_=fn_tt_tt_1,809.0,English,USA,PG,19000000.0,1985.0,690.0,8.5,1.18,39000,572825277.8634758,51676998.14126393
Color,William Malone,147.0,93.0,37.0,545.0,Peter Gallagher,885.0,40846082.0,False,Jeffrey Combs,House on Haunted Hill ,45317.0,2872.0,Bridgette Wilson-Sampras,0.0,billionaire|corpse|eccentric|haunted hospital|haunted house,http://www.imdb.com/title/tt0185371/?ref_=fn_tt_tt_1,536.0,English,USA,R,19000000.0,1999.0,828.0,5.6,1.37,0,71751561.39081633,33376020.40816326
Color,Tyler Perry,36.0,113.0,0.0,256.0,Mary J. Blige,607.0,51697449.0,False,Eric Mendenhall,I Can Do Bad All by Myself ,8346.0,1465.0,Hope Olaide Wilson,6.0,aunt|immigrant|looting|love|nightclub singer,http://www.imdb.com/title/tt1385912/?ref_=fn_tt_tt_1,59.0,English,USA,PG-13,13000000.0,2009.0,269.0,4.1,1.85,1000,70521713.90993161,17733607.722677205
Color,Rob Hawk,6.0,90.0,97.0,319.0,Erin O'Brien,731.0,unknown,True,Kari J. Kramer,Fight Valley ,60.0,2374.0,Cabrina Collesides,4.0,unknown,http://www.imdb.com/title/tt4280822/?ref_=fn_tt_tt_1,6.0,English,USA,unknown,27000000.0,2016.0,634.0,5.0,unknown,1000,0.0,32922727.253788427
Color,Josh Gordon,181.0,101.0,8.0,110.0,Scott Elrod,544.0,27758465.0,False,Caroline Dhavernas,The Switch ,77987.0,1292.0,Kelli Barrett,2.0,artificial insemination|best friend|new york city|sperm|sperm donor,http://www.imdb.com/title/tt0889573/?ref_=fn_tt_tt_1,120.0,English,USA,PG-13,19000000.0,2010.0,449.0,6.1,2.35,0,37254895.873422414,25500077.961624533
Color,Shawn Levy,97.0,95.0,189.0,306.0,David Agranov,500.0,56127162.0,False,Taran Killam,Just Married ,57479.0,2020.0,David Moscow,2.0,fall|honeymoon|love|marriage|newlywed,http://www.imdb.com/title/tt0305711/?ref_=fn_tt_tt_1,205.0,English,USA,PG-13,18000000.0,2003.0,308.0,5.4,1.85,0,89271166.27777173,28629293.478260864
Color,Lee Tamahori,167.0,109.0,93.0,521.0,Dominic Cooper,31000.0,1357042.0,False,Mem Ferda,The Devil's Double ,53977.0,35561.0,Ludivine Sagnier,1.0,betrayal|debauchery|lust|palace|saddam hussein,http://www.imdb.com/title/tt1270262/?ref_=fn_tt_tt_1,125.0,English,Belgium,R,15000000.0,2011.0,3000.0,7.1,2.35,14000,1765568.116289305,19515624.235903956
Color,Britt Allcroft,47.0,85.0,2.0,402.0,Colm Feore,1000.0,15911333.0,False,Mara Wilson,Thomas and the Magic Railroad ,2855.0,2429.0,Peter Fonda,1.0,locomotive|magic|mountain|railroad|steam locomotive,http://www.imdb.com/title/tt0205461/?ref_=fn_tt_tt_1,119.0,English,UK,G,19000000.0,2000.0,539.0,3.6,1.85,663,27041412.07383856,32290621.370499417
Color,Breck Eisner,308.0,101.0,42.0,219.0,Glenn Morshower,991.0,39103378.0,False,Radha Mitchell,The Crazies ,93272.0,2609.0,John Aylward,0.0,deputy|iowa|rural setting|sheriff|survival,http://www.imdb.com/title/tt0455407/?ref_=fn_tt_tt_1,251.0,English,USA,R,20000000.0,2010.0,894.0,6.5,2.35,0,52481009.871730186,26842187.32802582
Color,Hayao Miyazaki,246.0,125.0,6000.0,7.0,Ryûnosuke Kamiki,17.0,10049886.0,False,Bunta Sugawara,Spirited Away ,417971.0,44.0,Miyu Irino,0.0,anime|bathhouse|pig|spirit|work,http://www.imdb.com/title/tt0245429/?ref_=fn_tt_tt_1,902.0,Japanese,Japan,PG,19000000.0,2001.0,10.0,8.6,1.85,28000,16607280.560869565,31397204.968944095
Color,Alan Yuen,23.0,118.0,0.0,30.0,Michael Wong,483.0,unknown,True,Andy Lau,Firestorm ,1904.0,635.0,Terence Yin,1.0,die hard scenario|gunfight|hong kong police|police escort attacked|shootout,http://www.imdb.com/title/tt3341072/?ref_=fn_tt_tt_1,12.0,Mandarin,China,unknown,unknown,2013.0,91.0,6.2,2.35,332,0.0,0.0
Color,Roger Donaldson,29.0,132.0,79.0,1000.0,Anthony Hopkins,14000.0,8600000.0,True,Liam Neeson,The Bounty ,17982.0,28094.0,Laurence Olivier,2.0,lieutenant|lifeboat|mutiny|sailing ship|ship,http://www.imdb.com/title/tt0086993/?ref_=fn_tt_tt_1,95.0,English,UK,PG,25000000.0,1984.0,12000.0,7.0,2.35,1000,24223609.239653513,70417468.71992299
Color,Brian Percival,252.0,131.0,33.0,326.0,Sophie Nélisse,876.0,21483154.0,False,Emily Watson,The Book Thief ,98741.0,1985.0,Roger Allam,1.0,basement|book|girl|library|track,http://www.imdb.com/title/tt0816442/?ref_=fn_tt_tt_1,236.0,English,USA,PG-13,19000000.0,2013.0,526.0,7.6,2.35,53000,26988467.54495465,23868975.81957185
Color,Sean Anders,102.0,129.0,51.0,630.0,Michael Cudlitz,948.0,8396942.0,False,Katrina Bowden,Sex Drive ,72715.0,4324.0,Alice Greczyn,1.0,amish|friend|friendship|high school|virgin,http://www.imdb.com/title/tt1135985/?ref_=fn_tt_tt_1,103.0,English,USA,R,19000000.0,2008.0,822.0,6.5,1.85,0,11413714.908802941,25826138.047310065
Color,Anand Tucker,134.0,100.0,14.0,356.0,Kaitlin Olson,3000.0,12561.0,False,Adam Scott,Leap Year ,71276.0,4094.0,Dominique McElligott,2.0,ireland|irish|journey|tradition|travel,http://www.imdb.com/title/tt1216492/?ref_=fn_tt_tt_1,181.0,English,USA,PG,19000000.0,2010.0,547.0,6.4,2.35,13000,16858.235751366617,25500077.961624533
Color,Anthony Mann,30.0,172.0,75.0,102.0,Mel Ferrer,617.0,unknown,False,James Mason,The Fall of the Roman Empire ,6156.0,1131.0,Stephen Boyd,0.0,2nd century|emperor|european history|loosely based on historical events|roman empire,http://www.imdb.com/title/tt0058085/?ref_=fn_tt_tt_1,91.0,English,USA,Approved,19000000.0,1964.0,134.0,6.7,2.2,560,0.0,179369193.54838708
Color,Michael Dowse,136.0,97.0,31.0,562.0,Michael Biehn,2000.0,6923891.0,False,Topher Grace,Take Me Home Tonight ,43867.0,5519.0,Dan Fogler,4.0,friend|night|party|sex scene|sister,http://www.imdb.com/title/tt0810922/?ref_=fn_tt_tt_1,83.0,English,USA,R,23000000.0,2011.0,2000.0,6.3,2.35,0,9008270.33375715,29923957.161719397
Color,Daniel Barnz,102.0,121.0,33.0,505.0,Rosie Perez,1000.0,5308553.0,False,Holly Hunter,Won't Back Down ,5147.0,3260.0,Dante Brown,2.0,children|inner city|parent|school|teacher,http://www.imdb.com/title/tt1870529/?ref_=fn_tt_tt_1,37.0,English,USA,PG,unknown,2012.0,919.0,6.4,2.35,0,6766616.628548656,0.0
Color,Emile Ardolino,10.0,92.0,22.0,0.0,Kyra Nichols,2.0,2119994.0,False,Darci Kistler,The Nutcracker ,1153.0,2.0,Margaret Tracey,0.0,christmas|lifting female in air|lifting male in air|lifting someone into the air|little girl,http://www.imdb.com/title/tt0107719/?ref_=fn_tt_tt_1,15.0,English,USA,G,19000000.0,1993.0,0.0,5.7,1.85,238,4293611.377647058,38480588.23529411
Color,Robert Altman,31.0,116.0,500.0,530.0,Jennifer Jason Leigh,12000.0,1292527.0,False,Steve Buscemi,Kansas City ,3536.0,14579.0,Miranda Richardson,2.0,1930s|election|female frontal nudity|kansas city|politician,http://www.imdb.com/title/tt0116745/?ref_=fn_tt_tt_1,44.0,English,France,R,19000000.0,1996.0,1000.0,6.3,1.85,228,2410863.5384639893,35439420.01274697
Color,James Schamus,63.0,110.0,44.0,85.0,Sarah Gadon,8000.0,560512.0,False,Logan Lerman,Indignation ,550.0,8972.0,Tracy Letts,0.0,based on novel,http://www.imdb.com/title/tt4193394/?ref_=fn_tt_tt_1,3.0,Hebrew,USA,R,unknown,2016.0,691.0,7.8,2.0,599,683466.0629064984,0.0
Color,Andrew Douglas,220.0,90.0,15.0,16000.0,Chloë Grace Moretz,87000.0,64255243.0,False,Jimmy Bennett,The Amityville Horror ,80903.0,120797.0,Ryan Reynolds,0.0,ghost|haunted house|murder|nightmare|priest,http://www.imdb.com/title/tt0384806/?ref_=fn_tt_tt_1,518.0,English,USA,R,19000000.0,2005.0,17000.0,6.0,2.35,0,96285807.16930361,28471300.56323604
Color,Spike Jonze,241.0,81.0,0.0,836.0,Meryl Streep,12000.0,22245861.0,False,Nicolas Cage,Adaptation. ,143251.0,25489.0,Roger Willie,0.0,book|orchid|screenwriter|thief|twin,http://www.imdb.com/title/tt0268126/?ref_=fn_tt_tt_1,710.0,English,USA,R,19000000.0,2002.0,11000.0,7.7,1.85,0,36188785.16372985,30908532.518065587
 Black and White,George A. Romero,252.0,97.0,0.0,233.0,Shawn Roberts,654.0,20433940.0,False,Tony Nappo,Land of the Dead ,78883.0,1876.0,Pedro Miguel Arce,8.0,apocalypse|mercenary|skyscraper|urban setting|zombie apocalypse,http://www.imdb.com/title/tt0418819/?ref_=fn_tt_tt_1,662.0,English,Canada,R,15000000.0,2005.0,529.0,6.2,2.35,0,30620044.601638503,22477342.549923193
Color,Danny Pang,23.0,107.0,15.0,27.0,Angelica Lee,82.0,unknown,True,Louis Koo,Out of Inferno ,625.0,151.0,Ching Wan Lau,2.0,unknown,http://www.imdb.com/title/tt2957680/?ref_=fn_tt_tt_1,4.0,Chinese,China,PG-13,unknown,2013.0,39.0,5.7,1.85,124,0.0,0.0
Color,Terry Gilliam,156.0,118.0,0.0,551.0,Michael Jeter,40000.0,10562387.0,False,Johnny Depp,Fear and Loathing in Las Vegas ,213226.0,43105.0,Ellen Barkin,0.0,american dream|convertible|drugs|journalist|lawyer,http://www.imdb.com/title/tt0120669/?ref_=fn_tt_tt_1,648.0,English,USA,R,18500000.0,1998.0,693.0,7.7,2.35,15000,18964020.659417175,33215444.785276067
Color,Ricky Gervais,192.0,100.0,0.0,985.0,Tina Fey,3000.0,18439082.0,False,Jennifer Garner,The Invention of Lying ,94292.0,7252.0,Martin Starr,3.0,genetics|heaven|lie|screenwriter|truth,http://www.imdb.com/title/tt1058017/?ref_=fn_tt_tt_1,287.0,English,USA,PG-13,18500000.0,2009.0,2000.0,6.4,1.85,13000,25153188.22725217,25236287.913040634
Color,Nicholas Stoller,351.0,97.0,89.0,329.0,Carla Gallo,920.0,150056505.0,False,Craig Roberts,Neighbors ,216581.0,2771.0,Ike Barinholtz,3.0,broken leg|friendship|jewish|topless female nudity|urination,http://www.imdb.com/title/tt2004420/?ref_=fn_tt_tt_1,397.0,English,USA,R,18000000.0,2014.0,798.0,6.4,2.35,21000,185501091.81018093,22251748.783454984
Color,Chuck Russell,57.0,114.0,55.0,360.0,Amy Yasbeck,789.0,119938730.0,True,Peter Greene,The Mask ,265818.0,2085.0,Reg E. Cathey,0.0,bank|bank clerk|gangster|loki|mask,http://www.imdb.com/title/tt0110475/?ref_=fn_tt_tt_1,213.0,English,USA,PG-13,18000000.0,1994.0,424.0,6.9,1.85,0,236846619.6231444,35545141.70040485
Color,Penny Marshall,99.0,130.0,545.0,697.0,Jon Lovitz,15000.0,114968774.0,False,Tom Hanks,Big ,153468.0,28018.0,John Heard,1.0,friend|job|new york city|toy|wish,http://www.imdb.com/title/tt0094737/?ref_=fn_tt_tt_1,204.0,English,USA,PG,18000000.0,1988.0,11000.0,7.3,1.85,0,284414087.53144544,44529078.61369399
Color,Larry Charles,343.0,82.0,119.0,6.0,Ken Davitian,332.0,128505958.0,False,Luenell,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,297014.0,505.0,Chester,1.0,california|city|kazakhstan|travel|tv reporter,http://www.imdb.com/title/tt0443453/?ref_=fn_tt_tt_1,1198.0,English,USA,R,18000000.0,2006.0,165.0,7.3,1.85,0,186547178.26631945,26129910.71428571
Color,Robert Luketic,163.0,96.0,126.0,584.0,Raquel Welch,2000.0,95001351.0,False,Linda Cardellini,Legally Blonde ,131801.0,4380.0,Alanna Ubach,1.0,blonde|harvard|law|law school|sorority,http://www.imdb.com/title/tt0250494/?ref_=fn_tt_tt_1,548.0,English,USA,PG-13,18000000.0,2001.0,788.0,6.2,2.35,0,156988257.35124224,29744720.496894404
Color,Leonard Nimoy,110.0,105.0,12000.0,643.0,Nichelle Nichols,12000.0,76400000.0,True,Leonard Nimoy,Star Trek III: The Search for Spock ,58743.0,14762.0,Walter Koenig,1.0,dying planet|planet|regaining one's memory|sacrifice|stabbed to death,http://www.imdb.com/title/tt0088170/?ref_=fn_tt_tt_1,192.0,English,USA,PG,17000000.0,1984.0,664.0,6.6,2.35,0,215195784.40808466,47883878.72954764
Color,Scott Derrickson,233.0,122.0,301.0,457.0,Colm Feore,1000.0,75072454.0,False,Tom Wilkinson,The Exorcism of Emily Rose ,96569.0,2759.0,JR Bourne,0.0,death|demonic possession|exorcism|lawyer|priest,http://www.imdb.com/title/tt0404032/?ref_=fn_tt_tt_1,522.0,English,USA,PG-13,20000000.0,2005.0,539.0,6.7,2.35,0,112495284.3080901,29969790.066564254
Color,Mike Mitchell,91.0,88.0,31.0,489.0,Eddie Griffin,1000.0,65535067.0,False,Amy Poehler,Deuce Bigalow: Male Gigolo ,59380.0,2604.0,Bree Turner,1.0,aquarium|fish|fish tank|gigolo|norwegian,http://www.imdb.com/title/tt0205000/?ref_=fn_tt_tt_1,202.0,English,USA,R,17000000.0,1999.0,489.0,5.7,1.85,0,115121038.61275509,29862755.102040816
Color,Vic Armstrong,169.0,110.0,179.0,734.0,Lea Thompson,12000.0,13998282.0,True,Nicolas Cage,Left Behind ,24854.0,15044.0,Quinton Aaron,1.0,bible quote|chaos|faith|riot|shrine,http://www.imdb.com/title/tt2467046/?ref_=fn_tt_tt_1,374.0,English,USA,PG-13,16000000.0,2014.0,1000.0,3.1,2.35,31000,17304791.914664436,19779332.25195999
Color,Thomas Bezucha,142.0,103.0,15.0,172.0,Paul Schneider,723.0,6061759.0,False,Craig T. Nelson,The Family Stone ,49077.0,1615.0,Tyrone Giordano,0.0,christmas|cruelty|ring|secret|tension,http://www.imdb.com/title/tt0356680/?ref_=fn_tt_tt_1,475.0,English,USA,PG-13,17000000.0,2005.0,552.0,6.3,1.85,0,9083482.233205324,25474321.55657962
 Black and White,Kevin Rodney Sullivan,50.0,106.0,8.0,521.0,Sean Patrick Thomas,748.0,64955956.0,False,Harry Lennix,Barbershop 2: Back in Business ,10104.0,3956.0,Kenan Thompson,4.0,barbecue|barbershop|blaxploitation|marriage|politics,http://www.imdb.com/title/tt0337579/?ref_=fn_tt_tt_1,69.0,English,USA,PG-13,18000000.0,2004.0,656.0,5.7,1.85,265,100633590.80561142,27886659.608258333
Color,Terry Zwigoff,195.0,98.0,72.0,566.0,Tony Cox,1000.0,60057639.0,False,Bernie Mac,Bad Santa ,107815.0,3151.0,Alex Borstein,2.0,bartender|christmas|christmas eve|department store|drink,http://www.imdb.com/title/tt0307987/?ref_=fn_tt_tt_1,485.0,English,USA,R,18000000.0,2003.0,624.0,7.1,1.85,10000,95522654.03013586,28629293.478260864
Color,Jay Roach,129.0,68.0,116.0,481.0,Charles Napier,8000.0,53868030.0,False,Will Ferrell,Austin Powers: International Man of Mystery ,183425.0,10557.0,Robert Wagner,2.0,cartoon on tv|reference to frankenstein|reference to jimi hendrix|scene during end credits|surrealism,http://www.imdb.com/title/tt0118655/?ref_=fn_tt_tt_1,425.0,English,USA,PG-13,17000000.0,1997.0,503.0,7.0,2.35,0,98222730.96355139,30997725.85669782
Color,Kirk Jones,156.0,94.0,52.0,261.0,Louis Mandylor,567.0,59573085.0,False,Nia Vardalos,My Big Fat Greek Wedding 2 ,13562.0,2259.0,Joey Fatone,10.0,family restaurant|greek|remarriage|suburb|wedding,http://www.imdb.com/title/tt3760922/?ref_=fn_tt_tt_1,103.0,English,USA,PG-13,18000000.0,2016.0,312.0,6.1,2.35,19000,72641052.93043536,21948484.83585895
Color,David Bowers,103.0,99.0,42.0,557.0,Rachael Harris,975.0,52691009.0,False,Zachary Gordon,Diary of a Wimpy Kid: Rodrick Rules ,18727.0,3567.0,Fran Kranz,2.0,brother|middle school|no opening credits|photograph|school,http://www.imdb.com/title/tt1650043/?ref_=fn_tt_tt_1,45.0,English,USA,PG,21000000.0,2011.0,569.0,6.6,2.35,0,68553195.48364222,27321873.930265535
Color,John McTiernan,217.0,107.0,323.0,794.0,Bill Duke,1000.0,59735548.0,True,Shane Black,Predator ,290949.0,4223.0,Carl Weathers,1.0,box office hit|commando|death of friend|jungle|severed arm,http://www.imdb.com/title/tt0093773/?ref_=fn_tt_tt_1,629.0,English,USA,R,15000000.0,1987.0,1000.0,7.8,1.85,13000,153890024.64735916,38642825.704225354
Color,Milos Forman,134.0,180.0,869.0,521.0,F. Murray Abraham,692.0,51600000.0,False,Jeffrey Jones,Amadeus ,270790.0,3076.0,Tom Hulce,0.0,1800s|classical composer|composer|first person narration|opera,http://www.imdb.com/title/tt0086879/?ref_=fn_tt_tt_1,549.0,English,USA,R,18000000.0,1984.0,670.0,8.3,2.35,16000,145341655.43792105,50700577.47834455
Color,Nelson McCormick,146.0,89.0,29.0,458.0,Scott Porter,2000.0,43818159.0,False,Ming-Na Wen,Prom Night ,27664.0,4867.0,Collins Pennie,0.0,friend|hotel|killer|murder|prom,http://www.imdb.com/title/tt0926129/?ref_=fn_tt_tt_1,260.0,English,USA,PG-13,20000000.0,2008.0,690.0,3.9,2.35,1000,59560727.54278853,27185408.470852703
Color,Mark Waters,159.0,97.0,70.0,625.0,Amy Poehler,2000.0,86049418.0,False,Tina Fey,Mean Girls ,245989.0,5032.0,Neil Flynn,4.0,bully|clique|high school|high school girl|secret,http://www.imdb.com/title/tt0377092/?ref_=fn_tt_tt_1,554.0,English,USA,PG-13,17000000.0,2004.0,1000.0,7.0,1.85,0,133312823.84748542,26337400.741132874
Color,Audrey Wells,111.0,113.0,22.0,148.0,Lindsay Duncan,727.0,43601508.0,False,Raoul Bova,Under the Tuscan Sun ,35718.0,1310.0,Mario Monicelli,1.0,author|book|vacation|villa|writer,http://www.imdb.com/title/tt0328589/?ref_=fn_tt_tt_1,317.0,English,USA,PG-13,18000000.0,2003.0,171.0,6.7,1.85,0,69348909.36815216,28629293.478260864
Color,Robert Altman,187.0,131.0,500.0,555.0,Bob Balaban,1000.0,41300105.0,False,Kristin Scott Thomas,Gosford Park ,65201.0,3261.0,Tom Hollander,0.0,country house|murder|producer|servant|shooting party,http://www.imdb.com/title/tt0280707/?ref_=fn_tt_tt_1,651.0,English,UK,R,19800000.0,2001.0,559.0,7.3,2.35,0,68247782.20652173,32719192.546583846
Color,Francis Ford Coppola,44.0,103.0,0.0,805.0,Kathleen Turner,12000.0,41382841.0,False,Nicolas Cage,Peggy Sue Got Married ,27149.0,14672.0,Joan Allen,0.0,alternate history|alternate timeline|divorce|high school|reunion,http://www.imdb.com/title/tt0091738/?ref_=fn_tt_tt_1,96.0,English,USA,PG-13,18000000.0,1986.0,899.0,6.3,1.85,0,110500869.82531935,48063777.37226277
Color,Alejandro G. Iñárritu,588.0,119.0,0.0,529.0,Naomi Watts,15000.0,42335698.0,False,Emma Stone,Birdman or (The Unexpected Virtue of Ignorance) ,395087.0,21668.0,Merritt Wever,8.0,actor|artist|broadway play|replacement|stage,http://www.imdb.com/title/tt2562232/?ref_=fn_tt_tt_1,1101.0,English,USA,R,18000000.0,2014.0,6000.0,7.8,1.85,114000,52335739.80378987,22251748.783454984
Color,Woody Allen,415.0,98.0,11000.0,218.0,Charlie Tahan,594.0,33404871.0,False,Sally Hawkins,Blue Jasmine ,150082.0,1353.0,Andrew Dice Clay,1.0,congenital liar|mental breakdown|self deception|snob|talking to oneself,http://www.imdb.com/title/tt2334873/?ref_=fn_tt_tt_1,384.0,English,USA,PG-13,18000000.0,2013.0,268.0,7.3,2.35,36000,41965266.21867984,22612713.934331223
Color,Paul Greengrass,279.0,111.0,521.0,64.0,David Alan Basche,97.0,31471430.0,False,Christian Clemenson,United 93 ,83374.0,313.0,Susan Blommaert,0.0,flight|passenger|plane|september 11 2001|terrorist,http://www.imdb.com/title/tt0475276/?ref_=fn_tt_tt_1,828.0,English,USA,R,15000000.0,2006.0,68.0,7.6,2.35,0,45685869.775049604,21774925.595238097
Color,Bille Woodruff,97.0,94.0,23.0,582.0,Mekhi Phifer,2000.0,30222640.0,False,Christian Monzon,Honey ,36666.0,4868.0,Romeo Miller,2.0,choreographer|dance|dancer|dancing|hip hop,http://www.imdb.com/title/tt0322589/?ref_=fn_tt_tt_1,144.0,English,USA,PG-13,25000000.0,2003.0,1000.0,5.3,1.85,0,48069601.68043478,39762907.60869565
Color,Edward Zwick,60.0,122.0,380.0,2000.0,Morgan Freeman,18000.0,26830000.0,False,Denzel Washington,Glory ,101889.0,32930.0,Matthew Broderick,3.0,army|black soldier|military uniform|prejudice|u.s. civil war,http://www.imdb.com/title/tt0097441/?ref_=fn_tt_tt_1,365.0,English,USA,R,18000000.0,1989.0,11000.0,7.9,1.85,0,63322045.56451612,42482177.41935483
Color,Rick Friedberg,27.0,81.0,8.0,341.0,Barry Bostwick,844.0,26906039.0,True,Hulk Hogan,Spy Hard ,29621.0,2653.0,Nicollette Sheridan,2.0,1990s|dentist|hit with a door|martial arts|museum,http://www.imdb.com/title/tt0117723/?ref_=fn_tt_tt_1,76.0,English,USA,PG-13,18000000.0,1996.0,456.0,5.3,1.85,588,50186021.94738686,33574187.38049713
Color,John Carpenter,212.0,89.0,0.0,606.0,Hal Holbrook,2000.0,21378000.0,False,Jamie Lee Curtis,The Fog ,46492.0,4877.0,Janet Leigh,0.0,california|fog|leper|lighthouse|ship,http://www.imdb.com/title/tt0080749/?ref_=fn_tt_tt_1,335.0,English,USA,R,1000000.0,1980.0,826.0,6.8,2.35,7000,75926924.63592231,3551638.3495145626
