,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw_H2,Raw_Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire_Alarm
20302,1654753633,0.6026220614828208,48.06,1266.0,400.0,12943.0,19408,938.748,1.7,1.76,11.68,1.821,0.0409999999999999,20302,1
20303,1654753634,0.6023206751054851,48.0,1231.0,400.0,12942.0,19415,938.743,1.71,1.78,11.76,1.834,0.0409999999999999,20303,1
20304,1654753635,0.6019941731967048,47.97,1264.0,400.0,12937.0,19408,938.746,1.74,1.81,11.97,1.867,0.042,20304,1
20305,1654753636,0.601692786819369,47.9,1264.0,400.0,12936.0,19410,938.752,1.76,1.83,12.1,1.887,0.043,20305,1
20306,1654753637,0.6013662849105886,47.84,1297.0,400.0,12945.0,19415,938.744,1.81,1.88,12.47,1.944,0.044,20306,1
20307,1654753638,0.601064898533253,47.8,1230.0,400.0,12949.0,19416,938.749,1.83,1.9,12.59,1.963,0.044,20307,1
20308,1654753639,0.6007635121559172,47.77,1291.0,400.0,12945.0,19408,938.743,1.82,1.89,12.51,1.951,0.044,20308,1
20309,1654753640,0.6004370102471368,47.72,1291.0,400.0,12946.0,19419,938.74,1.82,1.89,12.55,1.958,0.044,20309,1
20310,1654753641,0.600135623869801,47.69,1279.0,400.0,12950.0,19414,938.745,1.81,1.88,12.46,1.943,0.044,20310,1
20311,1654753642,0.5998091219610207,47.65,1337.0,406.0,12931.0,19394,938.751,1.79,1.86,12.34,1.925,0.043,20311,1
20312,1654753643,0.5995077355836849,48.36,1352.0,404.0,12935.0,19389,938.751,1.78,1.85,12.25,1.911,0.043,20312,1
20313,1654753644,0.5991812336749045,49.24,1362.0,401.0,12935.0,19397,938.75,1.78,1.85,12.27,1.913,0.043,20313,1
20314,1654753645,0.5988798472975687,50.04,1302.0,400.0,12942.0,19413,938.741,1.8,1.87,12.39,1.932,0.044,20314,1
20315,1654753646,0.5985533453887883,50.64,1320.0,400.0,12940.0,19405,938.74,1.81,1.88,12.47,1.944,0.044,20315,1
20316,1654753647,0.598226843480008,51.12,1264.0,400.0,12937.0,19397,938.751,1.81,1.88,12.42,1.937,0.044,20316,1
20317,1654753648,0.5979254571026722,51.55,1300.0,400.0,12937.0,19401,938.749,1.81,1.88,12.48,1.946,0.044,20317,1
20318,1654753649,0.5975989551938918,51.9,1254.0,400.0,12944.0,19412,938.749,1.86,1.93,12.77,1.991,0.045,20318,1
20319,1654753650,0.597297568816556,52.18,1272.0,400.0,12941.0,19406,938.755,1.87,1.95,12.89,2.01,0.045,20319,1
20320,1654753651,0.5969710669077757,52.37,1256.0,400.0,12951.0,19414,938.751,1.85,1.93,12.75,1.989,0.045,20320,1
20321,1654753652,0.5966696805304399,52.54,1287.0,400.0,12946.0,19410,938.751,1.87,1.94,12.85,2.004,0.045,20321,1
20322,1654753653,0.5963431786216595,52.64,1304.0,400.0,12950.0,19404,938.758,1.87,1.95,12.9,2.012,0.045,20322,1
20323,1654753654,0.5960166767128792,52.81,1299.0,400.0,12944.0,19413,938.77,1.91,1.99,13.17,2.0540000000000003,0.046,20323,1
20324,1654753655,0.5957152903355434,52.93,1260.0,400.0,12947.0,19414,938.759,1.94,2.01,13.33,2.079,0.047,20324,1
20325,1654753656,0.595388788426763,53.0,1264.0,400.0,12951.0,19412,938.759,1.95,2.03,13.43,2.094,0.047,20325,1
20326,1654753657,0.5950874020494272,53.12,1266.0,400.0,12953.0,19416,938.742,1.95,2.02,13.39,2.088,0.047,20326,1
20327,1654753658,0.5947609001406469,53.17,1264.0,400.0,12950.0,19403,938.746,1.93,2.01,13.29,2.072,0.047,20327,1
20328,1654753659,0.5944343982318665,53.26,1243.0,400.0,12953.0,19418,938.743,1.93,2.01,13.29,2.072,0.047,20328,1
20329,1654753660,0.5941330118545307,53.3,1277.0,400.0,12951.0,19413,938.747,1.93,2.01,13.31,2.076,0.047,20329,1
20330,1654753661,0.5938065099457503,53.37,1247.0,400.0,12954.0,19425,938.746,1.94,2.02,13.37,2.084,0.047,20330,1
20331,1654753662,0.59348000803697,53.42,1228.0,400.0,12958.0,19419,938.761,1.96,2.03,13.47,2.1,0.047,20331,1
20332,1654753663,0.5931786216596342,53.49,1220.0,400.0,12954.0,19418,938.749,1.98,2.05,13.6,2.121,0.048,20332,1
20333,1654753664,0.5928521197508538,53.5,1224.0,400.0,12955.0,19425,938.752,1.97,2.05,13.56,2.114,0.048,20333,1
20334,1654753665,0.5925256178420735,53.6,1218.0,400.0,12960.0,19426,938.743,1.96,2.04,13.52,2.109,0.048,20334,1
20335,1654753666,0.5922242314647377,53.63,1191.0,400.0,12960.0,19424,938.751,1.93,2.0,13.28,2.07,0.047,20335,1
20336,1654753667,0.5918977295559573,53.66,1207.0,400.0,12957.0,19433,938.746,1.89,1.96,12.99,2.026,0.046,20336,1
20337,1654753668,0.591571227647177,53.7,1203.0,400.0,12959.0,19426,938.756,1.83,1.9,12.6,1.965,0.044,20337,1
20338,1654753669,0.5912447257383966,53.79,1249.0,400.0,12953.0,19424,938.753,1.8,1.88,12.42,1.937,0.044,20338,1
20339,1654753670,0.5909433393610608,53.77,1203.0,400.0,12960.0,19431,938.752,1.78,1.85,12.28,1.915,0.043,20339,1
20340,1654753671,0.5906168374522804,53.8,1212.0,400.0,12962.0,19428,938.756,1.78,1.85,12.25,1.91,0.043,20340,1
20341,1654753672,0.5902903355435001,53.87,1103.0,400.0,12979.0,19450,938.75,1.77,1.84,12.2,1.903,0.043,20341,1
20342,1654753673,0.5899638336347196,53.08,1099.0,400.0,12977.0,19449,938.752,1.77,1.84,12.21,1.905,0.043,20342,1
20343,1654753674,0.5896624472573839,52.16,1143.0,400.0,12979.0,19447,938.76,1.77,1.84,12.22,1.905,0.043,20343,1
20345,1654753676,0.5890094434398231,50.64,1103.0,400.0,12966.0,19448,938.745,1.82,1.89,12.51,1.95,0.044,20345,1
20346,1654753677,0.5886829415310427,50.11,1155.0,400.0,12969.0,19444,938.752,1.89,1.96,12.99,2.025,0.046,20346,1
20347,1654753678,0.588381555153707,49.71,1140.0,400.0,12958.0,19443,938.751,1.92,2.0,13.22,2.061,0.047,20347,1
20348,1654753679,0.5880550532449266,49.37,1163.0,400.0,12959.0,19439,938.757,1.94,2.01,13.32,2.077,0.047,20348,1
20349,1654753680,0.5877285513361461,49.1,1193.0,400.0,12957.0,19432,938.755,1.93,2.01,13.29,2.072,0.047,20349,1
20350,1654753681,0.5874020494273657,48.86,1208.0,400.0,12957.0,19432,938.761,1.96,2.04,13.51,2.106,0.048,20350,1
20351,1654753682,0.5870755475185854,48.72,1191.0,400.0,12961.0,19438,938.76,1.98,2.06,13.65,2.129,0.048,20351,1
20352,1654753683,0.586749045609805,48.53,1203.0,400.0,12955.0,19424,938.77,2.01,2.08,13.81,2.153,0.049,20352,1
20353,1654753684,0.5864476592324692,48.44,1208.0,400.0,12951.0,19426,938.76,2.0,2.07,13.74,2.143,0.048,20353,1
20354,1654753685,0.5861211573236889,48.3,1210.0,400.0,12951.0,19421,938.759,2.04,2.12,14.05,2.191,0.049,20354,1
20355,1654753686,0.5857946554149085,48.23,1226.0,400.0,12952.0,19425,938.751,2.05,2.13,14.13,2.204,0.05,20355,1
20356,1654753687,0.5854681535061281,48.11,1214.0,400.0,12951.0,19430,938.75,2.05,2.13,14.14,2.205,0.05,20356,1
20357,1654753688,0.5851416515973478,48.09,1157.0,400.0,12958.0,19428,938.751,2.05,2.13,14.08,2.196,0.05,20357,1
20358,1654753689,0.5848151496885673,48.01,1201.0,400.0,12955.0,19426,938.75,2.01,2.08,13.81,2.153,0.049,20358,1
20359,1654753690,0.5844886477797869,47.94,1201.0,400.0,12952.0,19426,938.754,1.98,2.06,13.65,2.129,0.048,20359,1
20360,1654753691,0.5841621458710066,47.85,1277.0,400.0,12961.0,19432,938.751,1.95,2.03,13.44,2.096,0.047,20360,1
20361,1654753692,0.5838356439622261,47.76,1205.0,400.0,12950.0,19424,938.747,1.9,1.98,13.08,2.04,0.046,20361,1
20363,1654753694,0.5832077556761099,47.67,1239.0,400.0,12947.0,19421,938.753,1.84,1.91,12.67,1.976,0.045,20363,1
20364,1654753695,0.5828812537673296,47.62,1266.0,400.0,12950.0,19414,938.757,1.85,1.92,12.74,1.986,0.045,20364,1
20365,1654753696,0.5825547518585492,47.5,1245.0,400.0,12952.0,19421,938.748,1.87,1.95,12.9,2.011,0.045,20365,1
20366,1654753697,0.5822282499497689,47.45,1224.0,400.0,12956.0,19413,938.742,1.9,1.98,13.09,2.042,0.046,20366,1
20367,1654753698,0.5819017480409885,47.38,1214.0,400.0,12958.0,19426,938.753,1.98,2.06,13.66,2.129,0.048,20367,1
20368,1654753699,0.5815752461322081,47.36,1256.0,400.0,12953.0,19415,938.747,2.03,2.11,13.97,2.1790000000000003,0.049,20368,1
20369,1654753700,0.5812487442234278,47.31,1214.0,400.0,12951.0,19417,938.745,2.1,2.18,14.47,2.256,0.051,20369,1
20370,1654753701,0.5809222423146473,47.28,1249.0,400.0,12954.0,19420,938.759,2.12,2.2,14.56,2.27,0.051,20370,1
20371,1654753702,0.5805957404058669,47.28,1300.0,400.0,12936.0,19399,938.762,2.12,2.2,14.56,2.271,0.051,20371,1
20372,1654753703,0.5802692384970864,48.0,1364.0,404.0,12931.0,19389,938.768,2.11,2.19,14.5,2.262,0.051,20372,1
20373,1654753704,0.5799427365883061,48.84,1333.0,406.0,12941.0,19398,938.763,2.11,2.2,14.55,2.27,0.051,20373,1
20374,1654753705,0.5796162346795257,49.62,1274.0,400.0,12943.0,19408,938.767,2.14,2.22,14.73,2.297,0.052,20374,1
20375,1654753706,0.5792897327707454,50.29,1266.0,400.0,12952.0,19416,938.771,2.2,2.29,15.16,2.364,0.053,20375,1
20376,1654753707,0.5789381153305203,50.79,1304.0,400.0,12946.0,19408,938.769,2.27,2.36,15.64,2.438,0.055,20376,1
20377,1654753708,0.5786116134217398,51.27,1306.0,400.0,12946.0,19402,938.765,2.35,2.44,16.17,2.522,0.057,20377,1
20378,1654753709,0.5782851115129596,51.57,1262.0,400.0,12952.0,19415,938.77,2.38,2.47,16.39,2.555,0.0579999999999999,20378,1
20379,1654753710,0.5779586096041791,51.87,1262.0,400.0,12949.0,19408,938.761,2.39,2.48,16.45,2.565,0.0579999999999999,20379,1
20380,1654753711,0.5776321076953987,52.15,1230.0,400.0,12953.0,19415,938.759,2.38,2.47,16.36,2.552,0.0579999999999999,20380,1
20381,1654753712,0.5773056057866184,52.36,1277.0,400.0,12951.0,19413,938.755,2.35,2.44,16.14,2.517,0.057,20381,1
20382,1654753713,0.576979103877838,52.52,1243.0,400.0,12949.0,19419,938.756,2.29,2.38,15.79,2.463,0.0559999999999999,20382,1
20383,1654753714,0.5766526019690577,52.67,1258.0,400.0,12954.0,19420,938.754,2.26,2.35,15.56,2.426,0.055,20383,1
20384,1654753715,0.5763261000602772,52.75,1256.0,400.0,12949.0,19413,938.755,2.23,2.32,15.36,2.395,0.054,20384,1
20385,1654753716,0.5759995981514968,52.87,1224.0,400.0,12955.0,19423,938.755,2.22,2.3,15.26,2.379,0.054,20385,1
20386,1654753717,0.5756730962427165,52.93,1251.0,400.0,12950.0,19413,938.761,2.24,2.32,15.39,2.4,0.054,20386,1
20387,1654753718,0.5753214788024914,53.01,1268.0,400.0,12953.0,19414,938.757,2.23,2.32,15.38,2.398,0.054,20387,1
20388,1654753719,0.574994976893711,53.09,1203.0,400.0,12958.0,19422,938.758,2.22,2.31,15.3,2.386,0.054,20388,1
20389,1654753720,0.5746684749849306,53.16,1231.0,400.0,12952.0,19406,938.761,2.21,2.3,15.21,2.371,0.054,20389,1
20390,1654753721,0.5743419730761502,53.25,1237.0,400.0,12951.0,19411,938.771,2.15,2.23,14.78,2.305,0.052,20390,1
20391,1654753722,0.5740154711673698,53.3,1281.0,400.0,12948.0,19412,938.773,2.11,2.19,14.54,2.267,0.051,20391,1
20392,1654753723,0.5736889692585894,53.36,1256.0,400.0,12954.0,19414,938.766,2.05,2.13,14.11,2.201,0.05,20392,1
20393,1654753724,0.5733373518183644,53.43,1295.0,400.0,12945.0,19404,938.765,2.04,2.12,14.03,2.187,0.049,20393,1
20394,1654753725,0.5730108499095841,53.47,1264.0,400.0,12953.0,19416,938.762,2.05,2.13,14.08,2.195,0.05,20394,1
20395,1654753726,0.5726843480008037,53.53,1241.0,400.0,12954.0,19412,938.759,2.07,2.15,14.24,2.221,0.05,20395,1
20396,1654753727,0.5723578460920232,53.6,1316.0,400.0,12949.0,19412,938.764,2.1,2.18,14.47,2.256,0.051,20396,1
20397,1654753728,0.5720313441832428,53.65,1262.0,400.0,12951.0,19412,938.763,2.11,2.19,14.53,2.266,0.051,20397,1
20398,1654753729,0.5716797267430178,53.67,1293.0,400.0,12949.0,19406,938.759,2.13,2.21,14.64,2.2840000000000003,0.052,20398,1
20399,1654753730,0.5713532248342374,53.7,1285.0,400.0,12949.0,19404,938.756,2.14,2.22,14.73,2.296,0.052,20399,1
20400,1654753731,0.5710267229254571,53.74,1247.0,400.0,12952.0,19410,938.742,2.17,2.25,14.92,2.327,0.053,20400,1
20401,1654753732,0.5707002210166766,53.83,1189.0,400.0,12963.0,19421,938.746,2.18,2.26,14.98,2.336,0.053,20401,1
20402,1654753733,0.5703486035764516,53.04,1230.0,400.0,12961.0,19427,938.749,2.17,2.25,14.94,2.329,0.053,20402,1
20403,1654753734,0.5700221016676712,52.12,1214.0,400.0,12962.0,19420,938.757,2.13,2.22,14.68,2.29,0.052,20403,1
20404,1654753735,0.5696955997588908,51.27,1241.0,400.0,12961.0,19428,938.748,2.11,2.19,14.51,2.262,0.051,20404,1
20405,1654753736,0.5693439823186658,50.59,1245.0,400.0,12956.0,19424,938.757,2.03,2.11,13.98,2.18,0.049,20405,1
20406,1654753737,0.5690174804098853,50.06,1233.0,400.0,12953.0,19417,938.745,2.02,2.1,13.91,2.17,0.049,20406,1
20407,1654753738,0.568690978501105,49.6,1283.0,400.0,12951.0,19418,938.749,1.96,2.04,13.48,2.102,0.047,20407,1
20408,1654753739,0.5683644765923246,49.29,1233.0,400.0,12955.0,19415,938.744,1.93,2.0,13.25,2.067,0.047,20408,1
20409,1654753740,0.5680128591520996,49.02,1228.0,400.0,12955.0,19418,938.746,1.9,1.97,13.08,2.04,0.046,20409,1
20410,1654753741,0.5676863572433192,48.79,1251.0,400.0,12952.0,19416,938.742,1.9,1.98,13.09,2.042,0.046,20410,1
20411,1654753742,0.5673598553345388,48.6,1245.0,400.0,12951.0,19417,938.758,1.9,1.98,13.1,2.042,0.046,20411,1
20412,1654753743,0.5670082378943138,48.48,1256.0,400.0,12953.0,19424,938.762,1.91,1.99,13.18,2.055,0.046,20412,1
20413,1654753744,0.5666817359855334,48.34,1266.0,400.0,12946.0,19409,938.761,1.94,2.02,13.35,2.082,0.047,20413,1
20414,1654753745,0.566355234076753,48.23,1251.0,400.0,12951.0,19413,938.753,1.96,2.04,13.49,2.104,0.048,20414,1
20415,1654753746,0.566003616636528,48.08,1249.0,400.0,12950.0,19407,938.757,2.0,2.08,13.75,2.145,0.048,20415,1
20416,1654753747,0.5656771147277475,47.97,1300.0,400.0,12947.0,19408,938.76,2.03,2.11,13.97,2.1790000000000003,0.049,20416,1
20417,1654753748,0.5653254972875226,47.92,1231.0,400.0,12954.0,19411,938.768,2.07,2.15,14.21,2.217,0.05,20417,1
20418,1654753749,0.5649989953787422,47.84,1256.0,400.0,12955.0,19419,938.768,2.11,2.19,14.51,2.262,0.051,20418,1
20419,1654753750,0.5646724934699617,47.73,1254.0,400.0,12956.0,19410,938.762,2.12,2.21,14.62,2.28,0.052,20419,1
20420,1654753751,0.5643208760297367,47.69,1233.0,400.0,12958.0,19415,938.757,2.19,2.28,15.1,2.355,0.053,20420,1
20421,1654753752,0.5639943741209563,47.62,1253.0,400.0,12957.0,19412,938.759,2.23,2.32,15.37,2.397,0.054,20421,1
20422,1654753753,0.5636427566807313,47.53,1218.0,400.0,12958.0,19420,938.758,2.27,2.36,15.64,2.439,0.055,20422,1
20423,1654753754,0.5633162547719509,47.49,1218.0,400.0,12962.0,19433,938.767,2.31,2.4,15.91,2.48,0.0559999999999999,20423,1
20424,1654753755,0.5629646373317259,47.43,1233.0,400.0,12960.0,19422,938.766,2.37,2.47,16.34,2.548,0.0579999999999999,20424,1
20425,1654753756,0.5626381354229455,47.37,1220.0,400.0,12958.0,19422,938.754,2.4,2.49,16.5,2.573,0.0579999999999999,20425,1
20426,1654753757,0.5623116335141651,47.36,1195.0,400.0,12956.0,19423,938.757,2.44,2.53,16.79,2.6180000000000003,0.059,20426,1
20427,1654753758,0.56196001607394,47.27,1199.0,400.0,12962.0,19425,938.753,2.46,2.55,16.92,2.639,0.06,20427,1
20428,1654753759,0.5616335141651596,47.23,1216.0,400.0,12965.0,19423,938.752,2.47,2.56,16.98,2.648,0.06,20428,1
20429,1654753760,0.5612818967249347,47.24,1228.0,400.0,12968.0,19426,938.753,2.45,2.55,16.88,2.632,0.059,20429,1
20430,1654753761,0.5609553948161543,47.19,1210.0,400.0,12962.0,19424,938.76,2.43,2.52,16.7,2.603,0.059,20430,1
20431,1654753762,0.5606037773759291,47.12,1300.0,400.0,12953.0,19404,938.76,2.41,2.51,16.6,2.589,0.0579999999999999,20431,1
20432,1654753763,0.5602772754671488,47.87,1266.0,400.0,12958.0,19408,938.768,2.38,2.47,16.35,2.55,0.0579999999999999,20432,1
20433,1654753764,0.5599256580269238,48.73,1272.0,400.0,12951.0,19409,938.762,2.37,2.47,16.34,2.549,0.0579999999999999,20433,1
20434,1654753765,0.5595991561181434,49.52,1283.0,400.0,12956.0,19416,938.761,2.34,2.43,16.12,2.513,0.057,20434,1
20435,1654753766,0.5592475386779183,50.14,1212.0,400.0,12963.0,19425,938.76,2.32,2.41,15.97,2.49,0.0559999999999999,20435,1
20436,1654753767,0.558921036769138,50.6,1230.0,400.0,12966.0,19424,938.763,2.29,2.38,15.74,2.455,0.055,20436,1
20437,1654753768,0.5585694193289129,51.0,1176.0,400.0,12975.0,19432,938.762,2.25,2.34,15.48,2.414,0.055,20437,1
20438,1654753769,0.5582429174201325,51.34,1164.0,400.0,12971.0,19433,938.767,2.22,2.31,15.29,2.384,0.054,20438,1
20439,1654753770,0.5578912999799075,51.62,1174.0,400.0,12970.0,19433,938.765,2.17,2.25,14.9,2.324,0.052,20439,1
20440,1654753771,0.5575396825396824,51.87,1186.0,400.0,12968.0,19434,938.762,2.13,2.21,14.67,2.2880000000000003,0.052,20440,1
20441,1654753772,0.5572131806309021,52.04,1163.0,400.0,12974.0,19439,938.761,2.1,2.19,14.49,2.259,0.051,20441,1
20442,1654753773,0.556861563190677,52.15,1166.0,400.0,12974.0,19432,938.764,2.09,2.17,14.36,2.239,0.051,20442,1
20443,1654753774,0.5565350612818967,52.33,1166.0,400.0,12976.0,19438,938.772,2.01,2.09,13.86,2.161,0.049,20443,1
20444,1654753775,0.5561834438416716,52.43,1161.0,400.0,12975.0,19440,938.779,2.0,2.08,13.78,2.149,0.049,20444,1
20445,1654753776,0.5558318264014466,52.51,1132.0,400.0,12980.0,19442,938.775,1.98,2.05,13.61,2.122,0.048,20445,1
20446,1654753777,0.5555053244926662,52.64,1180.0,400.0,12976.0,19438,938.762,1.99,2.06,13.68,2.133,0.048,20446,1
20447,1654753778,0.5551537070524412,52.71,1128.0,400.0,12978.0,19442,938.763,2.01,2.09,13.81,2.154,0.049,20447,1
20448,1654753779,0.5548272051436608,52.74,1147.0,400.0,12982.0,19447,938.757,2.01,2.09,13.84,2.158,0.049,20448,1
20449,1654753780,0.5544755877034357,52.82,1107.0,400.0,12981.0,19450,938.76,1.99,2.07,13.72,2.14,0.048,20449,1
20450,1654753781,0.5541239702632107,52.87,1149.0,400.0,12980.0,19447,938.75,2.0,2.08,13.76,2.146,0.048,20450,1
20451,1654753782,0.5537974683544303,52.95,1111.0,400.0,12979.0,19448,938.744,1.99,2.07,13.71,2.139,0.048,20451,1
20452,1654753783,0.5534458509142053,53.04,1147.0,400.0,12974.0,19432,938.748,1.99,2.07,13.7,2.136,0.048,20452,1
20454,1654753785,0.5527677315651998,53.13,1178.0,400.0,12969.0,19440,938.746,1.96,2.03,13.46,2.099,0.047,20454,1
20455,1654753786,0.5524161141249748,53.16,1120.0,400.0,12977.0,19447,938.749,1.94,2.02,13.36,2.083,0.047,20455,1
20456,1654753787,0.5520644966847498,53.2,1172.0,400.0,12973.0,19442,938.745,1.92,1.99,13.21,2.06,0.047,20456,1
20457,1654753788,0.5517379947759693,53.23,1151.0,400.0,12975.0,19443,938.736,1.93,2.0,13.27,2.069,0.047,20457,1
20458,1654753789,0.5513863773357444,53.3,1141.0,400.0,12973.0,19438,938.73,1.92,2.0,13.22,2.062,0.047,20458,1
20459,1654753790,0.5510347598955193,53.36,1172.0,400.0,12969.0,19437,938.74,1.9,1.98,13.09,2.041,0.046,20459,1
20461,1654753792,0.5503566405465139,53.45,1094.0,400.0,12982.0,19455,938.75,1.86,1.93,12.79,1.995,0.045,20461,1
20462,1654753793,0.5500050231062888,52.69,1071.0,400.0,12979.0,19453,938.75,1.8,1.87,12.37,1.928,0.044,20462,1
20463,1654753794,0.5496534056660638,51.75,1124.0,400.0,12977.0,19446,938.753,1.76,1.83,12.13,1.892,0.043,20463,1
20464,1654753795,0.5493269037572834,50.97,1128.0,400.0,12979.0,19448,938.755,1.77,1.84,12.16,1.896,0.043,20464,1
20465,1654753796,0.5489752863170584,50.27,1109.0,400.0,12976.0,19446,938.751,1.78,1.85,12.26,1.912,0.043,20465,1
20466,1654753797,0.5486236688768333,49.72,1166.0,400.0,12977.0,19437,938.756,1.78,1.84,12.22,1.905,0.043,20466,1
20467,1654753798,0.5482720514366083,49.29,1145.0,400.0,12976.0,19445,938.753,1.77,1.84,12.2,1.902,0.043,20467,1
20468,1654753799,0.5479455495278279,48.96,1136.0,400.0,12971.0,19441,938.751,1.82,1.89,12.53,1.953,0.044,20468,1
20469,1654753800,0.5475939320876029,48.68,1132.0,400.0,12977.0,19439,938.752,1.82,1.89,12.54,1.955,0.044,20469,1
20470,1654753801,0.5472423146473778,48.5,1103.0,400.0,12978.0,19452,938.765,1.79,1.86,12.29,1.917,0.043,20470,1
20471,1654753802,0.5468906972071529,48.29,1155.0,400.0,12972.0,19438,938.751,1.76,1.83,12.13,1.892,0.043,20471,1
20472,1654753803,0.5465390797669278,48.12,1130.0,400.0,12975.0,19442,938.74,1.75,1.82,12.03,1.876,0.042,20472,1
20473,1654753804,0.5462125778581475,48.0,1143.0,400.0,12974.0,19442,938.737,1.74,1.81,11.96,1.865,0.042,20473,1
20474,1654753805,0.5458609604179223,47.88,1134.0,400.0,12972.0,19447,938.736,1.77,1.84,12.2,1.902,0.043,20474,1
20475,1654753806,0.5455093429776974,47.79,1136.0,400.0,12974.0,19436,938.737,1.84,1.91,12.68,1.978,0.045,20475,1
20476,1654753807,0.5451577255374723,47.7,1161.0,400.0,12967.0,19440,938.742,1.9,1.97,13.07,2.0380000000000003,0.046,20476,1
20477,1654753808,0.5448061080972473,47.57,1141.0,400.0,12975.0,19449,938.744,1.93,2.0,13.27,2.069,0.047,20477,1
20478,1654753809,0.5444544906570222,47.6,1138.0,400.0,12970.0,19444,938.741,1.93,2.0,13.25,2.066,0.047,20478,1
20479,1654753810,0.5441279887482419,47.5,1138.0,400.0,12965.0,19433,938.748,1.93,2.0,13.25,2.067,0.047,20479,1
20480,1654753811,0.5437763713080168,47.42,1155.0,400.0,12972.0,19444,938.748,1.95,2.02,13.4,2.09,0.047,20480,1
20481,1654753812,0.5434247538677918,47.34,1174.0,400.0,12970.0,19432,938.75,2.03,2.11,13.99,2.182,0.049,20481,1
20482,1654753813,0.5430731364275667,47.36,1168.0,400.0,12971.0,19438,938.748,2.06,2.14,14.15,2.207,0.05,20482,1
20483,1654753814,0.5427215189873417,47.31,1180.0,400.0,12969.0,19445,938.745,2.05,2.13,14.08,2.195,0.05,20483,1
20484,1654753815,0.5423699015471166,47.26,1205.0,400.0,12969.0,19434,938.749,2.03,2.11,13.95,2.175,0.049,20484,1
20485,1654753816,0.5420182841068917,47.24,1186.0,400.0,12960.0,19427,938.759,2.02,2.1,13.93,2.173,0.049,20485,1
20486,1654753817,0.5416666666666665,47.21,1145.0,400.0,12964.0,19431,938.756,2.02,2.1,13.93,2.172,0.049,20486,1
20487,1654753818,0.5413150492264416,47.18,1166.0,400.0,12965.0,19432,938.764,2.05,2.13,14.08,2.196,0.05,20487,1
20488,1654753819,0.5409634317862164,47.18,1186.0,400.0,12962.0,19437,938.773,2.05,2.13,14.09,2.196,0.05,20488,1
20489,1654753820,0.5406369298774361,47.13,1151.0,400.0,12960.0,19426,938.769,2.03,2.11,13.98,2.18,0.049,20489,1
20490,1654753821,0.5402853124372111,47.06,1157.0,400.0,12968.0,19441,938.775,2.02,2.1,13.94,2.173,0.049,20490,1
20491,1654753822,0.5399336949969861,47.07,1226.0,400.0,12950.0,19414,938.76,2.04,2.12,14.07,2.194,0.05,20491,1
20492,1654753823,0.539582077556761,47.82,1254.0,400.0,12948.0,19417,938.763,2.07,2.15,14.25,2.221,0.05,20492,1
